geo_h3_10,city,population,lat,lon
8a10dc9330dffff,Екатеринбург,523,56.77587877267161,60.68694063214486
8a10dc933107fff,Екатеринбург,18,56.779387611462745,60.67426901467289
8a10dc93310ffff,Екатеринбург,384,56.77975759740755,60.67648061583478
8a10dc933117fff,Екатеринбург,2,56.77816797937879,60.67370731660681
8a10dc93311ffff,Екатеринбург,150,56.7785379743802,60.6759188463064
8a10dc933127fff,Екатеринбург,540,56.780237218636486,60.672619124120345
8a10dc933137fff,Екатеринбург,606,56.77901758762764,60.67205746450713
8a10dc933147fff,Екатеринбург,360,56.78134714929551,60.67925414200054
8a10dc93314ffff,Екатеринбург,422,56.7817170503917,60.681465916609554
8a10dc933157fff,Екатеринбург,1063,56.78012754546002,60.67869226798796
8a10dc93315ffff,Екатеринбург,514,56.78049745561804,60.6809039711276
8a10dc933167fff,Екатеринбург,482,56.78219681306476,60.67760425394314
8a10dc93316ffff,Екатеринбург,396,56.7825667429964,60.67981604903632
8a10dc93318ffff,Екатеринбург,144,56.77646867315927,60.67700684406152
8a10dc9331affff,Екатеринбург,96,56.77731834122209,60.67535710979145
8a10dc9332c7fff,Екатеринбург,1061,56.77931635492132,60.70077349532337
8a10dc9332dffff,Екатеринбург,1061,56.77846633874344,60.70242290667576
8a10dc9332e7fff,Екатеринбург,483,56.78016634120439,60.69912402502109
8a10dc9332effff,Екатеринбург,258,56.7805358995432,60.7013360233324
8a10dc9332f7fff,Екатеринбург,1061,56.77894678750525,60.69856156847952
8a10dc933507fff,Екатеринбург,10,56.77084997420153,60.67033782130747
8a10dc933517fff,Екатеринбург,254,56.76963027123892,60.66977635424766
8a10dc933527fff,Екатеринбург,6,56.7716995888981,60.66868819989662
8a10dc933537fff,Екатеринбург,362,56.7704798870096,60.66812677128021
8a10dc9335a7fff,Екатеринбург,415,56.768410558156106,60.669214920177545
8a10dc933807fff,Екатеринбург,36,56.78400547833354,60.66823067618135
8a10dc93380ffff,Екатеринбург,26,56.78437557056668,60.670442430674136
8a10dc933817fff,Екатеринбург,489,56.78278586068729,60.66766909894425
8a10dc93381ffff,Екатеринбург,46,56.78315596197492,60.66988078195988
8a10dc933827fff,Екатеринбург,40,56.784854964775406,60.66658051147805
8a10dc93382ffff,Екатеринбург,32,56.785225085847,60.66879228642792
8a10dc933837fff,Екатеринбург,579,56.783635348208286,60.666018972711335
8a10dc933847fff,Екатеринбург,38,56.78596521430572,60.67321598939562
8a10dc93384ffff,Екатеринбург,48,56.786335221688674,60.6754279174038
8a10dc933857fff,Екатеринбург,52,56.784745624905625,60.6726542361849
8a10dc93385ffff,Екатеринбург,50,56.7851156413483,60.67486609270879
8a10dc933867fff,Екатеринбург,44,56.78681475734694,60.6715658271464
8a10dc93386ffff,Екатеринбург,44,56.78718479356928,60.67377777562695
8a10dc933877fff,Екатеринбург,50,56.78559516902448,60.67100411240205
8a10dc933887fff,Екатеринбург,1560,56.78071671439479,60.66875758356109
8a10dc93388ffff,Екатеринбург,1063,56.78108679589965,60.67096917464836
8a10dc93389ffff,Екатеринбург,1211,56.7798671659669,60.670407553492026
8a10dc9338affff,Екатеринбург,12,56.7819363432505,60.669319166256464
8a10dc9338c7fff,Екатеринбург,588,56.78267645025979,60.67374254238187
8a10dc9338cffff,Екатеринбург,34,56.78304644692402,60.67595430695502
8a10dc9338d7fff,Екатеринбург,968,56.78145683951433,60.67318081674433
8a10dc9338dffff,Екатеринбург,720,56.78182684523671,60.6753925098442
8a10dc9338e7fff,Екатеринбург,36,56.78352602537037,60.67209251599198
8a10dc9338effff,Екатеринбург,52,56.78389605087156,60.67430430103575
8a10dc9338f7fff,Екатеринбург,1226,56.78230641570126,60.67153082881408
8a10dc933907fff,Екатеринбург,10,56.78533423349587,60.662718543481645
8a10dc93390ffff,Екатеринбург,24,56.785704421298746,60.66493028784958
8a10dc933917fff,Екатеринбург,354,56.78411460895803,60.662157114670414
8a10dc93391ffff,Екатеринбург,8,56.78448480581172,60.66436878755728
8a10dc933927fff,Екатеринбург,14,56.786183631259,60.66106824048404
8a10dc93392ffff,Екатеринбург,12,56.78655384790183,60.66328000529551
8a10dc933947fff,Екатеринбург,36,56.78729416750954,60.66770368803867
8a10dc93394ffff,Екатеринбург,34,56.78766427047024,60.66991560596074
8a10dc933957fff,Екатеринбург,28,56.7860745712096,60.6671420832529
8a10dc93395ffff,Екатеринбург,28,56.78644468322634,60.66935392968679
8a10dc933967fff,Екатеринбург,12,56.78814362187224,60.66605338745732
8a10dc93396ffff,Екатеринбург,12,56.78851375367386,60.6682653258382
8a10dc933977fff,Екатеринбург,30,56.78692402665272,60.665491821148656
8a10dc93398ffff,Екатеринбург,2880,56.7824157215096,60.66545746694996
8a10dc9339a7fff,Екатеринбург,25,56.78289497428968,60.661595718859004
8a10dc9339affff,Екатеринбург,691,56.78326518019297,60.66380732026895
8a10dc933ab7fff,Екатеринбург,4,56.78293663502957,60.6820278951189
8a10dc933b07fff,Екатеринбург,4,56.78792475231096,60.67820182563145
8a10dc933b17fff,Екатеринбург,24,56.78670519117126,60.67763989642176
8a10dc933b37fff,Екатеринбург,44,56.78755479189132,60.67598977512356
8a10dc933b87fff,Екатеринбург,46,56.78463598818295,60.67872802413897
8a10dc933b97fff,Екатеринбург,48,56.783416405691895,60.67816612252872
8a10dc933b9ffff,Екатеринбург,30,56.78378632656135,60.680377989098126
8a10dc933ba7fff,Екатеринбург,52,56.78548561989264,60.677078000241
8a10dc933baffff,Екатеринбург,16,56.78585556053657,60.6792899587767
8a10dc933bb7fff,Екатеринбург,50,56.78426603847645,60.67651613708637
8a10dc933c27fff,Екатеринбург,1126,56.77631743608907,60.662650433125
8a10dc933c87fff,Екатеринбург,77,56.77217902884073,60.664827428683296
8a10dc933ca7fff,Екатеринбург,408,56.77302855489771,60.66317766905303
8a10dc933caffff,Екатеринбург,396,56.7733987285781,60.66538878040083
8a10dc933d07fff,Екатеринбург,303,56.77679664903671,60.65878923470118
8a10dc933d0ffff,Екатеринбург,1188,56.77716690017012,60.66100047878892
8a10dc933d27fff,Екатеринбург,86,56.77764605437005,60.657139201043
8a10dc933d2ffff,Екатеринбург,148,56.77801633433766,60.65935046555551
8a10dc933d57fff,Екатеринбург,259,56.777537113425645,60.66321177390174
8a10dc93405ffff,Екатеринбург,138,56.79775823000728,60.60923420323469
8a10dc93406ffff,Екатеринбург,4,56.79982645322005,60.60814255333143
8a10dc9340dffff,Екатеринбург,508,56.79447025920884,60.60976576262477
8a10dc93412ffff,Екатеринбург,163,56.79918993030952,60.59764441210474
8a10dc934137fff,Екатеринбург,134,56.79759885083661,60.59487335586921
8a10dc934147fff,Екатеринбург,10,56.79993252215402,60.60206751851543
8a10dc93414ffff,Екатеринбург,20,56.80030376127837,60.604279148571
8a10dc934167fff,Екатеринбург,32,56.80078094378936,60.60041569554421
8a10dc93416ffff,Екатеринбург,26,56.80115221177013,60.60262734589416
8a10dc934177fff,Екатеринбург,14,56.7995612451637,60.59985593969173
8a10dc934207fff,Екатеринбург,338,56.79924246154306,60.61808099187049
8a10dc93420ffff,Екатеринбург,509,56.79961342474087,60.62029281701374
8a10dc934217fff,Екатеринбург,444,56.79802280355853,60.61752072405183
8a10dc93421ffff,Екатеринбург,485,56.7983937757793,60.61973247767202
8a10dc934227fff,Екатеринбург,192,56.80009111734799,60.6164294471609
8a10dc93422ffff,Екатеринбург,531,56.800462109400186,60.618641292640966
8a10dc934247fff,Екатеринбург,547,56.80120397986691,60.62306513716742
8a10dc93424ffff,Екатеринбург,406,56.80157485827725,60.62527713620423
8a10dc934257fff,Екатеринбург,542,56.79998435006009,60.62250469334106
8a10dc93425ffff,Екатеринбург,840,56.80035523749864,60.62471662084767
8a10dc934267fff,Екатеринбург,864,56.80205269227692,60.62141359456786
8a10dc93426ffff,Екатеринбург,861,56.8024235995426,60.62362561395677
8a10dc934277fff,Екатеринбург,216,56.80083306357388,60.62085318931142
8a10dc934287fff,Екатеринбург,1056,56.795954447475786,60.61861189784532
8a10dc934297fff,Екатеринбург,480,56.794734768136514,60.61805165735472
8a10dc9342b7fff,Екатеринбург,403,56.79558345721266,60.61640028725873
8a10dc9342c7fff,Екатеринбург,314,56.79791596554988,60.62359568902461
8a10dc9342cffff,Екатеринбург,204,56.798286833162535,60.62580752465479
8a10dc9342e7fff,Екатеринбург,852,56.79876471012353,60.6219442824748
8a10dc9342effff,Екатеринбург,168,56.79913560658908,60.624156138455376
8a10dc934307fff,Екатеринбург,116,56.800568684408574,60.6125660289311
8a10dc93430ffff,Екатеринбург,190,56.80093974319235,60.61477784354283
8a10dc93431ffff,Екатеринбург,614,56.79972008741928,60.61421765287604
8a10dc934327fff,Екатеринбург,1766,56.80141725143478,60.61091434608091
8a10dc93432ffff,Екатеринбург,38,56.801788339074456,60.61312618101592
8a10dc934347fff,Екатеринбург,540,56.802530400722624,60.61755000450452
8a10dc93434ffff,Екатеринбург,432,56.802901374726986,60.61976199304852
8a10dc934357fff,Екатеринбург,473,56.80131076409974,60.61698970935609
8a10dc934367fff,Екатеринбург,643,56.80337902435416,60.615898323726455
8a10dc93436ffff,Екатеринбург,406,56.80375002721533,60.618110332608985
8a10dc934377fff,Екатеринбург,977,56.802159388837765,60.6153380671587
8a10dc9343affff,Екатеринбург,845,56.79850042151992,60.61365749515552
8a10dc934627fff,Екатеринбург,115,56.79155330658983,60.612508534250175
8a10dc93462ffff,Екатеринбург,1527,56.79192436177191,60.61471987913763
8a10dc934647fff,Екатеринбург,355,56.79266635854079,60.61914272244761
8a10dc93464ffff,Екатеринбург,1013,56.79303730012346,60.6213542208605
8a10dc934657fff,Екатеринбург,1409,56.79144665785365,60.61858250928338
8a10dc93465ffff,Екатеринбург,844,56.79181760845614,60.62079393619523
8a10dc934667fff,Екатеринбург,684,56.793515078674,60.61749144980889
8a10dc93466ffff,Екатеринбург,1440,56.79388604910619,60.61970296855517
8a10dc934677fff,Екатеринбург,710,56.79229537908959,60.61693127520506
8a10dc9346cffff,Екатеринбург,684,56.78974912553204,60.62188480077927
8a10dc9346e7fff,Екатеринбург,370,56.79022694704607,60.61802232905968
8a10dc9346effff,Екатеринбург,564,56.7905979066672,60.620233684474655
8a10dc934707fff,Екатеринбург,934,56.79203081828109,60.60864588663824
8a10dc93470ffff,Екатеринбург,784,56.79240194017477,60.61085720064912
8a10dc93471ffff,Екатеринбург,0,56.79118221354548,60.610297240547474
8a10dc93472ffff,Екатеринбург,1022,56.79325054380419,60.60920580816746
8a10dc934747fff,Екатеринбург,768,56.79399273170306,60.613628630385584
8a10dc93474ffff,Екатеринбург,780,56.794363768854005,60.61584011827869
8a10dc934757fff,Екатеринбург,739,56.79277302420621,60.61306856585106
8a10dc93475ffff,Екатеринбург,744,56.7931440703733,60.61527998223926
8a10dc934767fff,Екатеринбург,586,56.79484136307711,60.61197721964365
8a10dc93476ffff,Екатеринбург,711,56.795212429079065,60.61418872785656
8a10dc934777fff,Екатеринбург,432,56.793621656685765,60.61141719368023
8a10dc934807fff,Екатеринбург,28,56.80258320616599,60.59103660463326
8a10dc93480ffff,Екатеринбург,362,56.802954636450096,60.593248213325566
8a10dc934817fff,Екатеринбург,22,56.80136349287501,60.59047710766727
8a10dc93481ffff,Екатеринбург,569,56.80173493216211,60.59268864482829
8a10dc934827fff,Екатеринбург,40,56.80343145019344,60.58938450555276
8a10dc93482ffff,Екатеринбург,20,56.80380290933696,60.59159613451231
8a10dc934837fff,Екатеринбург,44,56.80221173802029,60.58882504720768
8a10dc934847fff,Екатеринбург,16,56.80454571403108,60.596019546231226
8a10dc93484ffff,Екатеринбург,173,56.80491705957754,60.598231328981
8a10dc934857fff,Екатеринбург,8,56.80332602887054,60.595459873279786
8a10dc93485ffff,Екатеринбург,22,56.803697383425245,60.5976715844911
8a10dc934867fff,Екатеринбург,2,56.805394014661104,60.5943674490746
8a10dc93486ffff,Екатеринбург,2,56.8057653890679,60.596579252106885
8a10dc934877fff,Екатеринбург,4,56.80417433061687,60.59380781474007
8a10dc934897fff,Екатеринбург,549,56.79807575858436,60.591010136811946
8a10dc93489ffff,Екатеринбург,844,56.79844718701775,60.59322151066005
8a10dc9348affff,Екатеринбург,719,56.80051521775428,60.59212910924548
8a10dc9348b7fff,Екатеринбург,868,56.79892403593836,60.58935821246335
8a10dc9348c7fff,Екатеринбург,22,56.80125800075121,60.59655219428522
8a10dc9348cffff,Екатеринбург,8,56.801629335455054,60.59876381368144
8a10dc9348d7fff,Екатеринбург,1457,56.80003829423215,60.59599254856364
8a10dc9348dffff,Екатеринбург,230,56.80040963794266,60.598204096432426
8a10dc9348e7fff,Екатеринбург,20,56.80210633358761,60.59490023324974
8a10dc9348effff,Екатеринбург,14,56.80247769714937,60.59711187292677
8a10dc9348f7fff,Екатеринбург,1386,56.8008866281836,60.5943406261383
8a10dc934907fff,Екатеринбург,30,56.803908138377565,60.58552074964262
8a10dc93490ffff,Екатеринбург,34,56.80427966424274,60.58773234758642
8a10dc934917fff,Екатеринбург,32,56.80268841832389,60.58496140145758
8a10dc93491ffff,Екатеринбург,22,56.80305995318838,60.587172927866256
8a10dc934927fff,Екатеринбург,38,56.80475629358609,60.583868512536384
8a10dc93492ffff,Екатеринбург,30,56.80512784831215,60.58608013073383
8a10dc934937fff,Екатеринбург,32,56.803536574653,60.583309202982974
8a10dc934947fff,Екатеринбург,28,56.805870844177946,60.59050352098083
8a10dc93494ffff,Екатеринбург,6,56.80624228531353,60.5927152930208
8a10dc934957fff,Екатеринбург,8,56.80465115224644,60.58994399680955
8a10dc93495ffff,Екатеринбург,30,56.80502260238657,60.592155697307206
8a10dc934967fff,Екатеринбург,32,56.80671905598923,60.588851285760526
8a10dc93496ffff,Екатеринбург,22,56.80709052598665,60.59106307806943
8a10dc934977fff,Екатеринбург,30,56.80549936517681,60.58829180021692
8a10dc934987fff,Екатеринбург,953,56.80062050072416,60.58605418714572
8a10dc93498ffff,Екатеринбург,16,56.80099201572832,60.5882656217715
8a10dc934997fff,Екатеринбург,448,56.79940075931694,60.58549486613976
8a10dc93499ffff,Екатеринбург,485,56.79977228331887,60.5877062292414
8a10dc9349a7fff,Екатеринбург,346,56.80146868815245,60.58440208617591
8a10dc9349affff,Екатеринбург,28,56.80184023201508,60.58661354105362
8a10dc934a07fff,Екатеринбург,156,56.805182422945,60.60651894181125
8a10dc934a27fff,Екатеринбург,614,56.80603086898948,60.60486698473384
8a10dc934a2ffff,Екатеринбург,910,56.80640206304405,60.60707897246993
8a10dc934a37fff,Екатеринбург,1941,56.80481121987408,60.604307025619626
8a10dc934a4ffff,Екатеринбург,46,56.8075154179305,60.61371524306617
8a10dc934a87fff,Екатеринбург,18,56.80189463412561,60.60705080028941
8a10dc934a8ffff,Екатеринбург,276,56.80226578849617,60.60926260432508
8a10dc934a97fff,Екатеринбург,30,56.80067496253466,60.606490829853655
8a10dc934a9ffff,Екатеринбург,16,56.80104612592082,60.60870256235856
8a10dc934aa7fff,Екатеринбург,636,56.80274311236308,60.60539897931784
8a10dc934ab7fff,Екатеринбург,22,56.8015234418829,60.60483904747751
8a10dc934ac7fff,Екатеринбург,499,56.80385654842225,60.61203460602478
8a10dc934ad7fff,Екатеринбург,156,56.8026369049925,60.61147445957969
8a10dc934adffff,Екатеринбург,1104,56.80300798361252,60.61368636604841
8a10dc934ae7fff,Екатеринбург,452,56.80470508326527,60.61038278708742
8a10dc934aeffff,Екатеринбург,1841,56.805076181722754,60.61259478541904
8a10dc934af7fff,Екатеринбург,2596,56.80348544094477,60.60982267923378
8a10dc934b07fff,Екатеринбург,610,56.80650802427004,60.60100301194696
8a10dc934b0ffff,Екатеринбург,1244,56.80687928506122,60.60321496874512
8a10dc934b17fff,Екатеринбург,329,56.80528836725414,60.600443162984575
8a10dc934b1ffff,Екатеринбург,567,56.80565963705882,60.60265504823712
8a10dc934b37fff,Екатеринбург,240,56.80613672560491,60.59879110639927
8a10dc934b47fff,Екатеринбург,329,56.80847013683342,60.60598700178773
8a10dc934b4ffff,Екатеринбург,220,56.808841312851726,60.60819913262518
8a10dc934b57fff,Екатеринбург,922,56.80725050797638,60.60542697678895
8a10dc934b5ffff,Екатеринбург,900,56.80762169301342,60.60763903607362
8a10dc934b67fff,Екатеринбург,386,56.80931855067873,60.60433490858244
8a10dc934b6ffff,Екатеринбург,274,56.80968975555928,60.60654705973298
8a10dc934b77fff,Екатеринбург,170,56.80809892293497,60.60377492219263
8a10dc934b97fff,Екатеринбург,984,56.80200063229302,60.60097548432218
8a10dc934b9ffff,Екатеринбург,636,56.80237189126306,60.60318720620256
8a10dc934ba7fff,Екатеринбург,10,56.80406870011212,60.59988334695471
8a10dc934baffff,Екатеринбург,1586,56.804439978929096,60.60209516066583
8a10dc934bb7fff,Екатеринбург,6,56.8028490228453,60.59932356385463
8a10dc934c07fff,Екатеринбург,578,56.79404500068379,60.58712081688927
8a10dc934c37fff,Екатеринбург,523,56.79367346955628,60.58490976008471
8a10dc934c47fff,Екатеринбург,230,56.796007705383694,60.59210252682266
8a10dc934c4ffff,Екатеринбург,307,56.79637911396279,60.59431380889079
8a10dc934c67fff,Екатеринбург,679,56.796856013824936,60.59045069995567
8a10dc934c6ffff,Екатеринбург,679,56.797227451258586,60.59266200228763
8a10dc934d07fff,Екатеринбург,998,56.79536988557561,60.5816060032201
8a10dc934d0ffff,Екатеринбург,274,56.795741474411,60.58381710050556
8a10dc934d2ffff,Екатеринбург,307,56.7965896663158,60.5821651540269
8a10dc934d37fff,Екатеринбург,427,56.79499825889499,60.5793949572083
8a10dc934d4ffff,Екатеринбург,444,56.79770429229536,60.5887988142198
8a10dc934d57fff,Екатеринбург,1170,56.79611302539906,60.58602824905982
8a10dc934d5ffff,Екатеринбург,554,56.796484538537726,60.58823944887815
8a10dc934d67fff,Екатеринбург,490,56.79818100779479,60.58493557803296
8a10dc934d6ffff,Екатеринбург,593,56.7985525407933,60.58714686961464
8a10dc934d77fff,Екатеринбург,461,56.79696124615902,60.58437632282247
8a10dc934d97fff,Екатеринбург,307,56.79086228632281,60.58158054011746
8a10dc9350affff,Екатеринбург,193,56.80830688304838,60.638581720957646
8a10dc935107fff,Екатеринбург,552,56.81170222787131,60.631975068723975
8a10dc935127fff,Екатеринбург,1399,56.81255098917031,60.63032325826919
8a10dc935137fff,Екатеринбург,259,56.81133145963063,60.62976244610783
8a10dc935197fff,Екатеринбург,192,56.80719481094561,60.631944251268855
8a10dc935407fff,Екатеринбург,441,56.8018384084045,60.63356484257039
8a10dc93540ffff,Екатеринбург,725,56.802209106408505,60.63577702590106
8a10dc935417fff,Екатеринбург,206,56.80061881362321,60.63300407405912
8a10dc93541ffff,Екатеринбург,379,56.80098952066432,60.63521618585632
8a10dc935427fff,Екатеринбург,238,56.80268726619128,60.631913440350985
8a10dc93542ffff,Екатеринбург,763,56.80305799305005,60.63412564406261
8a10dc935437fff,Екатеринбург,540,56.80146767250943,60.631352710394886
8a10dc935457fff,Екатеринбург,114,56.80257976651938,60.63798926038209
8a10dc93545ffff,Екатеринбург,38,56.80295038873504,60.64020154600865
8a10dc935477fff,Екатеринбург,57,56.80342868201572,60.63633789893092
8a10dc935487fff,Екатеринбург,225,56.79855031877049,60.63409460471101
8a10dc93548ffff,Екатеринбург,307,56.79892100599521,60.63630662459968
8a10dc93549ffff,Екатеринбург,497,56.79770139888376,60.63574581197104
8a10dc9354affff,Екатеринбург,478,56.79976992478454,60.6346553787939
8a10dc9354b7fff,Екатеринбург,677,56.798179593658695,60.63188263596826
8a10dc9354c7fff,Екатеринбург,221,56.80051124326931,60.63907961276704
8a10dc9354d7fff,Екатеринбург,1380,56.799291655330784,60.63851869562943
8a10dc9354e7fff,Екатеринбург,931,56.801360189814346,60.6374283488024
8a10dc9354effff,Екатеринбург,181,56.801730821071175,60.63964056289253
8a10dc9354f7fff,Екатеринбург,180,56.80014060297252,60.6368674702092
8a10dc935507fff,Екатеринбург,832,56.80316530041767,60.62804980627648
8a10dc93550ffff,Екатеринбург,1043,56.80353609402292,60.63026197919767
8a10dc935517fff,Екатеринбург,828,56.8019456988028,60.62748918641698
8a10dc93551ffff,Екатеринбург,382,56.80231650144151,60.62970128780083
8a10dc935527fff,Екатеринбург,615,56.804014069436185,60.626398265821486
8a10dc93552ffff,Екатеринбург,442,56.80438489189769,60.62861045911006
8a10dc935537fff,Екатеринбург,630,56.80279446892354,60.6258376845279
8a10dc935557fff,Екатеринбург,144,56.80390684973722,60.632474203286655
8a10dc93555ffff,Екатеринбург,57,56.8042775675585,60.63468647853861
8a10dc935567fff,Екатеринбург,134,56.80597524877631,60.6313834609289
8a10dc935577fff,Екатеринбург,480,56.804755676468304,60.63082270357276
8a10dc93558ffff,Екатеринбург,240,56.80024806869304,60.630792013415615
8a10dc93559ffff,Екатеринбург,737,56.79902845474342,60.63023134941032
8a10dc9355a7fff,Екатеринбург,977,56.80072608705444,60.62692859952871
8a10dc9355affff,Екатеринбург,962,56.80109689872539,60.62914062937941
8a10dc9355b7fff,Екатеринбург,168,56.7995064651739,60.626368045608906
8a10dc935627fff,Екатеринбург,1631,56.80528155837526,60.64739994045357
8a10dc935757fff,Екатеринбург,442,56.806501078616265,60.64796120420262
8a10dc9357b7fff,Екатеринбург,57,56.80210141443276,60.64185282812188
8a10dc935847fff,Екатеринбург,398,56.81827773278706,60.63091481311994
8a10dc93584ffff,Екатеринбург,259,56.81864848467696,60.633127814016895
8a10dc935867fff,Екатеринбург,1174,56.819126429729984,60.62926273039805
8a10dc93586ffff,Екатеринбург,1454,56.819497210486816,60.63147575168461
8a10dc93589ffff,Екатеринбург,633,56.81218019206763,60.6281106152732
8a10dc9358b7fff,Екатеринбург,427,56.81265803067138,60.62424611331112
8a10dc9358d7fff,Екатеринбург,547,56.81377050856567,60.63088410342287
8a10dc9358e7fff,Екатеринбург,156,56.81583874693943,60.62979303499434
8a10dc935907fff,Екатеринбург,149,56.81764292761373,60.62041115737927
8a10dc935917fff,Екатеринбург,364,56.8164234047136,60.6198505767558
8a10dc93591ffff,Екатеринбург,631,56.816794346137904,60.62206332159644
8a10dc935937fff,Екатеринбург,749,56.8172719573228,60.618198392180574
8a10dc935947fff,Екатеринбург,24,56.819604249163966,60.62539759824149
8a10dc93594ffff,Екатеринбург,26,56.81997509669941,60.62761058869977
8a10dc935957fff,Екатеринбург,24,56.81838475448552,60.62483684145352
8a10dc93595ffff,Екатеринбург,78,56.818755611062194,60.62704976031941
8a10dc935977fff,Екатеринбург,521,56.81923336371969,60.62318465900224
8a10dc935987fff,Екатеринбург,972,56.81435528797594,60.62094211613264
8a10dc93598ffff,Екатеринбург,524,56.81472620957002,60.62315476903324
8a10dc935997fff,Екатеринбург,595,56.81313574368073,60.62038156287197
8a10dc93599ffff,Екатеринбург,307,56.81350667430927,60.622594144198345
8a10dc9359a7fff,Екатеринбург,370,56.81520387166966,60.6192900291136
8a10dc9359affff,Екатеринбург,130,56.81557482212878,60.62150270237319
8a10dc935a27fff,Екатеринбург,173,56.81976051285973,60.63976712386917
8a10dc935b07fff,Екатеринбург,873,56.82023865825921,60.6359019478622
8a10dc935b0ffff,Екатеринбург,548,56.820609325270624,60.63811512274357
8a10dc935b17fff,Екатеринбург,461,56.81901919865378,60.63534086611064
8a10dc935b1ffff,Екатеринбург,583,56.81938987471537,60.637553969396336
8a10dc935b27fff,Екатеринбург,432,56.82108741183183,60.63424986734079
8a10dc935b2ffff,Екатеринбург,586,56.82145810771109,60.63646306262707
8a10dc935b37fff,Екатеринбург,1697,56.81986795333058,60.63368882417426
8a10dc935b67fff,Екатеринбург,240,56.82304819591554,60.63923752849331
8a10dc935b77fff,Екатеринбург,172,56.82182876567112,60.6386763091083
8a10dc935bb7fff,Екатеринбург,1111,56.81658024898756,60.63421880163628
8a10dc935c07fff,Екатеринбург,722,56.80777978379312,60.62200378940851
8a10dc935c0ffff,Екатеринбург,451,56.80815068379672,60.62421611532972
8a10dc935c17fff,Екатеринбург,211,56.80656019672836,60.621443290868406
8a10dc935c1ffff,Екатеринбург,179,56.80693110576329,60.623655545237405
8a10dc935c27fff,Екатеринбург,1256,56.80862843185736,60.62035197464329
8a10dc935c2ffff,Екатеринбург,389,56.808999360721145,60.622564320920034
8a10dc935c37fff,Екатеринбург,907,56.80740884589881,60.61979151468665
8a10dc935c47fff,Екатеринбург,144,56.80974110476851,60.62698916707122
8a10dc935c57fff,Екатеринбург,456,56.80852154590758,60.62642849244545
8a10dc935c67fff,Екатеринбург,992,56.81058980944844,60.62533735444392
8a10dc935c6ffff,Екатеринбург,689,56.81096065348896,60.627549874679545
8a10dc935c77fff,Екатеринбург,488,56.80937025169221,60.62477671839762
8a10dc935c87fff,Екатеринбург,340,56.80449191928797,60.62253450396829
8a10dc935c8ffff,Екатеринбург,517,56.804862808495294,60.62474666643542
8a10dc935c97fff,Екатеринбург,360,56.80327231084875,60.621974032785886
8a10dc935c9ffff,Екатеринбург,432,56.80364320908582,60.62418612371183
8a10dc935ca7fff,Екатеринбург,600,56.80534059952819,60.6208828252969
8a10dc935caffff,Екатеринбург,291,56.80571151759326,60.623095008117865
8a10dc935cb7fff,Екатеринбург,132,56.80412099219394,60.6203223926912
8a10dc935cc7fff,Екатеринбург,917,56.80645324005518,60.62751952732956
8a10dc935ccffff,Екатеринбург,346,56.806824044447865,60.62973186371066
8a10dc935cd7fff,Екатеринбург,1439,56.80523365981384,60.62695888008778
8a10dc935cdffff,Екатеринбург,369,56.80560447324154,60.62917114492053
8a10dc935ce7fff,Екатеринбург,144,56.80730197690749,60.625867850799416
8a10dc935ceffff,Екатеринбург,494,56.80767281015887,60.62808020754966
8a10dc935cf7fff,Екатеринбург,295,56.80608239776963,60.62530724213035
8a10dc935d07fff,Екатеринбург,710,56.80910605433893,60.616487785524576
8a10dc935d0ffff,Екатеринбург,278,56.80947704995425,60.61870010094131
8a10dc935d17fff,Екатеринбург,139,56.807886460459954,60.615927435711534
8a10dc935d1ffff,Екатеринбург,412,56.80825746510294,60.61813967957219
8a10dc935d27fff,Екатеринбург,192,56.809954613605086,60.61483583254347
8a10dc935d2ffff,Екатеринбург,533,56.81032563808208,60.61704816830216
8a10dc935d37fff,Екатеринбург,182,56.80873502083512,60.61427552132464
8a10dc935d47fff,Екатеринбург,956,56.811067573362415,60.62147299346952
8a10dc935d4ffff,Екатеринбург,1178,56.81143848416161,60.62368548286854
8a10dc935d57fff,Екатеринбург,343,56.80984800767901,60.62091246756997
8a10dc935d5ffff,Екатеринбург,67,56.81021892751108,60.623124885405794
8a10dc935d67fff,Екатеринбург,806,56.81191618924449,60.6198210425884
8a10dc935d6ffff,Екатеринбург,230,56.81228712890631,60.622033552344696
8a10dc935d77fff,Екатеринбург,825,56.81069662466855,60.61926055527911
8a10dc935d8ffff,Екатеринбург,31,56.806189249804746,60.61923108769725
8a10dc935d97fff,Екатеринбург,1446,56.80459864974019,60.61645861324886
8a10dc935da7fff,Екатеринбург,1068,56.80666685644649,60.615367118860185
8a10dc935daffff,Екатеринбург,86,56.80703787011592,60.61757929116892
8a10dc935db7fff,Екатеринбург,991,56.80544724229988,60.614806834967744
8a10dc936007fff,Екатеринбург,576,56.77362751917608,60.60632228324855
8a10dc93600ffff,Екатеринбург,742,56.77399867160516,60.60853260728191
8a10dc936017fff,Екатеринбург,432,56.772407648825336,60.60576270677156
8a10dc93601ffff,Екатеринбург,576,56.77277881025226,60.60797295936925
8a10dc936027fff,Екатеринбург,206,56.774476198161466,60.60467154830452
8a10dc93602ffff,Екатеринбург,240,56.77484737942755,60.606881892618624
8a10dc936047fff,Екатеринбург,336,56.7755896284494,60.61130273471925
8a10dc936057fff,Екатеринбург,545,56.77436978619807,60.61074298246805
8a10dc936067fff,Екатеринбург,336,56.776438364008094,60.60965200180171
